id,team,action,start,end,half,pos_x,pos_y
2275,Caykur Rizespor (62850),Paslar adresi bulanlar,3528.27,3540.27,2,18.21,22.06
2276,Galatasaray (29205),Orta Mesafeli Kale Vuruşları (10-40 mt),3535.27,3547.27,2,85.36,55.54
2277,Galatasaray (29205),Paslar adresi bulanlar,3535.27,3547.27,2,85.36,55.54
2278,Galatasaray (29205),Orta Mesafeli Kale Vuruşları (10-40 mt),3538.27,3550.27,2,80.46,22.27
2279,Galatasaray (29205),Top Kaybı,3538.27,3550.27,2,87.15,0.0
2280,Galatasaray (29205),İsabetsiz paslar,3538.27,3550.27,2,80.46,22.27
2281,Galatasaray (29205),Başarılı İkili Mücadeleler,3563.27,3575.27,2,62.78,9.12
2282,Caykur Rizespor (62850),Başarısız İkili Mücadeleler,3563.27,3575.27,2,62.78,9.12
2283,Galatasaray (29205),Paslar adresi bulanlar,3567.27,3579.27,2,49.87,2.55
2284,Galatasaray (29205),Uzun Kale Vuruşları (40+ mt),3567.27,3579.27,2,49.87,2.55
2285,Galatasaray (29205),Uzun paslar,3567.27,3579.27,2,49.87,2.55
2286,Galatasaray (29205),Set Hücumları,3567.27,3615.27,2,62.78,9.12
2287,Galatasaray (29205),Şutla biten set hücumları,3567.27,3615.27,2,62.78,9.12
2288,Galatasaray (29205),Başarılı İleri Paslar,3574.27,3586.27,2,20.24,32.26
2289,Galatasaray (29205),Kısa Kale Vuruşları (0-10 mt),3574.27,3586.27,2,20.24,32.26
2290,Galatasaray (29205),Paslar adresi bulanlar,3574.27,3586.27,2,20.24,32.26
2291,Galatasaray (29205),Orta Mesafeli Kale Vuruşları (10-40 mt),3576.27,3588.27,2,32.9,30.16
2292,Galatasaray (29205),Paslar adresi bulanlar,3576.27,3588.27,2,32.9,30.16
2293,Galatasaray (29205),Başarılı İleri Paslar,3578.27,3590.27,2,15.46,28.97
2294,Galatasaray (29205),Orta Mesafeli Kale Vuruşları (10-40 mt),3578.27,3590.27,2,15.46,28.97
2295,Galatasaray (29205),Paslar adresi bulanlar,3578.27,3590.27,2,15.46,28.97
2296,Galatasaray (29205),Orta Mesafeli Kale Vuruşları (10-40 mt),3583.27,3595.27,2,37.92,4.78
2297,Galatasaray (29205),Paslar adresi bulanlar,3583.27,3595.27,2,37.92,4.78
2298,Galatasaray (29205),Top Taşıma,3584.27,3596.27,2,47.96,27.4
2299,Galatasaray (29205),Kısa Kale Vuruşları (0-10 mt),3589.27,3601.27,2,77.95,39.76
2300,Galatasaray (29205),Paslar adresi bulanlar,3589.27,3601.27,2,77.95,39.76
2301,Galatasaray (29205),Kısa Kale Vuruşları (0-10 mt),3592.27,3604.27,2,82.49,51.46
2302,Galatasaray (29205),Paslar adresi bulanlar,3592.27,3604.27,2,82.49,51.46
2303,Galatasaray (29205),Kısa Kale Vuruşları (0-10 mt),3593.27,3605.27,2,85.96,45.02
2304,Galatasaray (29205),Kısa Kale Vuruşları (0-10 mt),3593.27,3605.27,2,85.6,35.94
2305,Galatasaray (29205),Paslar adresi bulanlar,3593.27,3605.27,2,85.96,45.02
2306,Galatasaray (29205),Paslar adresi bulanlar,3593.27,3605.27,2,85.6,35.94
2307,Galatasaray (29205),Kısa Kale Vuruşları (0-10 mt),3596.27,3608.27,2,83.57,31.74
2308,Galatasaray (29205),Paslar adresi bulanlar,3596.27,3608.27,2,83.57,31.74
2309,Galatasaray (29205),3. Bölgede Başarılı Dripling,3598.27,3610.27,2,80.1,24.24
2310,Galatasaray (29205),Başarılı driplingler,3598.27,3610.27,2,80.1,24.24
2311,Galatasaray (29205),Başarılı İkili Mücadeleler,3598.27,3610.27,2,80.1,24.24
2312,Caykur Rizespor (62850),Başarısız Top Kapma,3598.27,3610.27,2,80.1,24.24
2313,Caykur Rizespor (62850),Başarısız İkili Mücadeleler,3598.27,3610.27,2,80.1,24.24
2314,Galatasaray (29205),Engellenen Şutlar,3600.27,3612.27,2,82.49,34.23
2315,Galatasaray (29205),Şut,3600.27,3612.27,2,82.49,34.23
2316,Galatasaray (29205),Kısa Kale Vuruşları (0-10 mt),3602.27,3614.27,2,65.88,26.74
2317,Galatasaray (29205),Paslar adresi bulanlar,3602.27,3614.27,2,65.88,26.74
2318,Galatasaray (29205),Orta Mesafeli Kale Vuruşları (10-40 mt),3605.27,3617.27,2,56.2,22.53
2319,Galatasaray (29205),Paslar adresi bulanlar,3605.27,3617.27,2,56.2,22.53
2320,Galatasaray (29205),Başarılı İleri Paslar,3665.27,3677.27,2,32.43,53.56
2321,Galatasaray (29205),Orta Mesafeli Kale Vuruşları (10-40 mt),3665.27,3677.27,2,32.43,53.56
2322,Galatasaray (29205),Paslar adresi bulanlar,3665.27,3677.27,2,32.43,53.56
2323,Galatasaray (29205),Başarılı İleri Paslar,3668.27,3680.27,2,51.31,50.67
2324,Galatasaray (29205),Kısa Kale Vuruşları (0-10 mt),3668.27,3680.27,2,51.31,50.67
2325,Galatasaray (29205),Paslar adresi bulanlar,3668.27,3680.27,2,51.31,50.67
2326,Galatasaray (29205),Set Hücumları,3669.27,3686.27,2,32.43,53.56
2327,Galatasaray (29205),Şutla biten set hücumları,3669.27,3686.27,2,32.43,53.56
2328,Galatasaray (29205),Başarılı İleri Paslar,3673.27,3685.27,2,63.25,45.94
2329,Galatasaray (29205),Ceza sahasına / İsabetli,3673.27,3685.27,2,63.25,45.94
2330,Galatasaray (29205),Orta Mesafeli Kale Vuruşları (10-40 mt),3673.27,3685.27,2,63.25,45.94
2331,Galatasaray (29205),Paslar adresi bulanlar,3673.27,3685.27,2,63.25,45.94
2332,Galatasaray (29205),İsabetli Kilit Paslar,3673.27,3685.27,2,63.25,45.94
2333,Galatasaray (29205),İsabetli İlerletici Paslar,3673.27,3685.27,2,63.25,45.94
2334,Galatasaray (29205),Pozisyonlar,3676.27,3688.27,2,94.08,46.07
2335,Galatasaray (29205),İsabetsiz Şutlar,3676.27,3688.27,2,94.08,46.07
2336,Galatasaray (29205),Şut,3676.27,3688.27,2,94.08,46.07
2337,Galatasaray (29205),Başarılı hava topu mücadeleleri,3702.27,3714.27,2,43.06,27.53
2338,Galatasaray (29205),Başarılı İkili Mücadeleler,3702.27,3714.27,2,43.06,27.53
2339,Galatasaray (29205),Başarılı İleri Paslar,3702.27,3714.27,2,43.06,27.53
2340,Caykur Rizespor (62850),Başarısız İkili Mücadeleler,3702.27,3714.27,2,43.06,27.53
2341,Caykur Rizespor (62850),Kaybedilen hava topu mücadeleleri,3702.27,3714.27,2,43.06,27.53
2342,Galatasaray (29205),Kısa Kale Vuruşları (0-10 mt),3702.27,3714.27,2,43.06,27.53
2343,Galatasaray (29205),Paslar adresi bulanlar,3702.27,3714.27,2,43.06,27.53
2344,Galatasaray (29205),Başarısız İleri Paslar,3703.27,3715.27,2,55.49,28.58
2345,Galatasaray (29205),Başarısız İlerletici Paslar,3703.27,3715.27,2,55.49,28.58
2346,Galatasaray (29205),Orta Mesafeli Kale Vuruşları (10-40 mt),3703.27,3715.27,2,55.49,28.58
2347,Galatasaray (29205),Top Kaybı,3703.27,3715.27,2,67.56,42.39
2348,Galatasaray (29205),İsabetsiz paslar,3703.27,3715.27,2,55.49,28.58
2349,Caykur Rizespor (62850),Geri Kazanılan Toplar,3705.27,3717.27,2,37.44,25.61
2350,Caykur Rizespor (62850),Orta Mesafeli Kale Vuruşları (10-40 mt),3705.27,3717.27,2,37.44,25.61
2351,Caykur Rizespor (62850),Paslar adresi bulanlar,3705.27,3717.27,2,37.44,25.61
2352,Caykur Rizespor (62850),Başarılı İleri Paslar,3709.27,3721.27,2,47.48,6.81
2353,Caykur Rizespor (62850),Kısa Kale Vuruşları (0-10 mt),3709.27,3721.27,2,47.48,6.81
2354,Caykur Rizespor (62850),Paslar adresi bulanlar,3709.27,3721.27,2,47.48,6.81
2355,Caykur Rizespor (62850),Kontra Ataklar,3709.27,3723.27,2,37.44,25.61
2356,Caykur Rizespor (62850),Başarılı İleri Paslar,3710.27,3722.27,2,59.79,9.31
2357,Caykur Rizespor (62850),Kısa Kale Vuruşları (0-10 mt),3710.27,3722.27,2,59.79,9.31
2358,Caykur Rizespor (62850),Paslar adresi bulanlar,3710.27,3722.27,2,59.79,9.31
2359,Caykur Rizespor (62850),Başarılı İkili Mücadeleler,3712.27,3724.27,2,65.88,3.65
2360,Galatasaray (29205),Başarısız İkili Mücadeleler,3712.27,3724.27,2,65.88,3.65
2361,Caykur Rizespor (62850),Başarısız Ceza Sahasına Paslar,3714.27,3726.27,2,79.74,5.36
2362,Caykur Rizespor (62850),Başarısız Kilit Paslar,3714.27,3726.27,2,79.74,5.36
2363,Caykur Rizespor (62850),Orta Mesafeli Kale Vuruşları (10-40 mt),3714.27,3726.27,2,79.74,5.36
2364,Caykur Rizespor (62850),İsabetsiz Ortalar,3714.27,3726.27,2,79.74,5.36
2365,Caykur Rizespor (62850),İsabetsiz paslar,3714.27,3726.27,2,79.74,5.36
2366,Caykur Rizespor (62850),Ofsaytlar,3715.27,3727.27,2,94.44,33.24
2367,Caykur Rizespor (62850),Top Kaybı,3715.27,3727.27,2,94.44,33.24
2368,Galatasaray (29205),Kısa Kale Vuruşları (0-10 mt),3783.27,3795.27,2,14.5,34.23
2369,Galatasaray (29205),Paslar adresi bulanlar,3783.27,3795.27,2,14.5,34.23
2370,Galatasaray (29205),Orta Mesafeli Kale Vuruşları (10-40 mt),3785.27,3797.27,2,15.34,46.33
2371,Galatasaray (29205),Paslar adresi bulanlar,3785.27,3797.27,2,15.34,46.33
2372,Galatasaray (29205),Set Hücumları,3787.27,3835.27,2,14.5,34.23
2373,Galatasaray (29205),Başarılı İleri Paslar,3789.27,3801.27,2,13.55,23.45
2374,Galatasaray (29205),Paslar adresi bulanlar,3789.27,3801.27,2,13.55,23.45
2375,Galatasaray (29205),Uzun Kale Vuruşları (40+ mt),3789.27,3801.27,2,13.55,23.45
2376,Galatasaray (29205),Uzun paslar,3789.27,3801.27,2,13.55,23.45
2377,Galatasaray (29205),İsabetli İlerletici Paslar,3789.27,3801.27,2,13.55,23.45
2378,Caykur Rizespor (62850),Başarılı İkili Mücadeleler,3791.27,3803.27,2,45.09,45.34
2379,Galatasaray (29205),Başarısız İkili Mücadeleler,3791.27,3803.27,2,45.09,45.34
2380,Caykur Rizespor (62850),Başarısız İleri Paslar,3791.27,3803.27,2,45.09,45.34
2381,Caykur Rizespor (62850),Kısa Kale Vuruşları (0-10 mt),3791.27,3803.27,2,45.09,45.34
2382,Caykur Rizespor (62850),İsabetsiz paslar,3791.27,3803.27,2,45.09,45.34
2383,Galatasaray (29205),Kısa Kale Vuruşları (0-10 mt),3792.27,3804.27,2,46.53,25.42
2384,Galatasaray (29205),Paslar adresi bulanlar,3792.27,3804.27,2,46.53,25.42
2385,Galatasaray (29205),Kısa Kale Vuruşları (0-10 mt),3794.27,3806.27,2,47.72,16.48
2386,Galatasaray (29205),Paslar adresi bulanlar,3794.27,3806.27,2,47.72,16.48
2387,Galatasaray (29205),Başarılı İleri Paslar,3801.27,3813.27,2,55.61,22.4
2388,Galatasaray (29205),Orta Mesafeli Kale Vuruşları (10-40 mt),3801.27,3813.27,2,55.61,22.4
2389,Galatasaray (29205),Paslar adresi bulanlar,3801.27,3813.27,2,55.61,22.4
2390,Galatasaray (29205),İsabetli İlerletici Paslar,3801.27,3813.27,2,55.61,22.4
2391,Galatasaray (29205),Başarılı İleri Paslar,3803.27,3815.27,2,70.66,33.18
2392,Galatasaray (29205),Kısa Kale Vuruşları (0-10 mt),3803.27,3815.27,2,70.66,33.18
2393,Galatasaray (29205),Paslar adresi bulanlar,3803.27,3815.27,2,70.66,33.18
2394,Galatasaray (29205),Orta Mesafeli Kale Vuruşları (10-40 mt),3804.27,3816.27,2,75.68,29.63
2395,Galatasaray (29205),Paslar adresi bulanlar,3804.27,3816.27,2,75.68,29.63
2396,Galatasaray (29205),Başarılı İleri Paslar,3806.27,3818.27,2,75.2,9.65
2397,Galatasaray (29205),Orta Mesafeli Kale Vuruşları (10-40 mt),3806.27,3818.27,2,75.2,9.65
2398,Galatasaray (29205),Paslar adresi bulanlar,3806.27,3818.27,2,75.2,9.65
2399,Galatasaray (29205),İsabetli İlerletici Paslar,3806.27,3818.27,2,75.2,9.65
2400,Galatasaray (29205),Orta Mesafeli Kale Vuruşları (10-40 mt),3811.27,3823.27,2,96.11,5.7
2401,Galatasaray (29205),Paslar adresi bulanlar,3811.27,3823.27,2,96.11,5.7
2402,Galatasaray (29205),Kısa Kale Vuruşları (0-10 mt),3814.27,3826.27,2,80.1,7.67
2403,Galatasaray (29205),Paslar adresi bulanlar,3814.27,3826.27,2,80.1,7.67
2404,Galatasaray (29205),Kısa Kale Vuruşları (0-10 mt),3816.27,3828.27,2,65.76,17.4
2405,Galatasaray (29205),Paslar adresi bulanlar,3816.27,3828.27,2,65.76,17.4
2406,Galatasaray (29205),Başarılı İleri Paslar,3821.27,3833.27,2,58.12,23.32
2407,Galatasaray (29205),Orta Mesafeli Kale Vuruşları (10-40 mt),3821.27,3833.27,2,58.12,23.32
2408,Galatasaray (29205),Paslar adresi bulanlar,3821.27,3833.27,2,58.12,23.32
2409,Galatasaray (29205),İsabetli İlerletici Paslar,3821.27,3833.27,2,58.12,23.32
2410,Galatasaray (29205),Kısa Kale Vuruşları (0-10 mt),3823.27,3835.27,2,68.51,9.51
2411,Galatasaray (29205),Paslar adresi bulanlar,3823.27,3835.27,2,68.51,9.51
2412,Galatasaray (29205),Başarısız Ceza Sahasına Paslar,3826.27,3838.27,2,71.38,19.77
2413,Galatasaray (29205),Başarısız İleri Paslar,3826.27,3838.27,2,71.38,19.77
2414,Galatasaray (29205),Başarısız İlerletici Paslar,3826.27,3838.27,2,71.38,19.77
2415,Galatasaray (29205),Orta Mesafeli Kale Vuruşları (10-40 mt),3826.27,3838.27,2,71.38,19.77
2416,Galatasaray (29205),Top Kaybı,3826.27,3838.27,2,91.21,37.13
2417,Galatasaray (29205),İsabetsiz paslar,3826.27,3838.27,2,71.38,19.77
2418,Caykur Rizespor (62850),Başarılı İleri Paslar,3827.27,3839.27,2,13.79,30.87
2419,Caykur Rizespor (62850),Geri Kazanılan Toplar,3827.27,3839.27,2,13.79,30.87
2420,Caykur Rizespor (62850),Orta Mesafeli Kale Vuruşları (10-40 mt),3827.27,3839.27,2,13.79,30.87
2421,Caykur Rizespor (62850),Paslar adresi bulanlar,3827.27,3839.27,2,13.79,30.87
2422,Caykur Rizespor (62850),Başarılı İleri Paslar,3831.27,3843.27,2,28.96,36.53
2423,Caykur Rizespor (62850),Kısa Kale Vuruşları (0-10 mt),3831.27,3843.27,2,28.96,36.53
2424,Caykur Rizespor (62850),Paslar adresi bulanlar,3831.27,3843.27,2,28.96,36.53
2425,Caykur Rizespor (62850),Orta Mesafeli Kale Vuruşları (10-40 mt),3832.27,3844.27,2,35.77,26.14
2426,Caykur Rizespor (62850),Paslar adresi bulanlar,3832.27,3844.27,2,35.77,26.14
2427,Caykur Rizespor (62850),Başarılı İleri Paslar,3838.27,3850.27,2,23.46,2.08
2428,Caykur Rizespor (62850),Kısa Kale Vuruşları (0-10 mt),3838.27,3850.27,2,23.46,2.08
2429,Caykur Rizespor (62850),Paslar adresi bulanlar,3838.27,3850.27,2,23.46,2.08
2430,Caykur Rizespor (62850),Kısa Kale Vuruşları (0-10 mt),3839.27,3851.27,2,30.99,11.15
2431,Caykur Rizespor (62850),Paslar adresi bulanlar,3839.27,3851.27,2,30.99,11.15
2432,Caykur Rizespor (62850),Başarılı İkili Mücadeleler,3843.27,3855.27,2,16.89,22.19
2433,Galatasaray (29205),Başarısız İkili Mücadeleler,3843.27,3855.27,2,16.89,22.19
2434,Caykur Rizespor (62850),Orta Mesafeli Kale Vuruşları (10-40 mt),3845.27,3857.27,2,18.33,23.11
2435,Caykur Rizespor (62850),Paslar adresi bulanlar,3845.27,3857.27,2,18.33,23.11
2436,Caykur Rizespor (62850),Kötü top kontrolü,3846.27,3858.27,2,14.38,43.76
2437,Caykur Rizespor (62850),Top Kaybı,3846.27,3858.27,2,14.38,43.76
2438,Caykur Rizespor (62850),Top kayıpları / kendi yarı sahasında,3846.27,3858.27,2,14.38,43.76
2439,Galatasaray (29205),Geri Kazanılan Toplar,3849.27,3861.27,2,93.36,15.3
2440,Galatasaray (29205),Orta Mesafeli Kale Vuruşları (10-40 mt),3849.27,3861.27,2,93.36,15.3
2441,Galatasaray (29205),Paslar adresi bulanlar,3849.27,3861.27,2,93.36,15.3
2442,Galatasaray (29205),Rakip sahada geri kazanılan toplar,3849.27,3861.27,2,93.36,15.3
2443,Galatasaray (29205),İsabetli Kilit Paslar,3849.27,3861.27,2,93.36,15.3
2444,Galatasaray (29205),İsabetli Ortalar,3849.27,3861.27,2,93.36,15.3
2445,Galatasaray (29205),Gol,3850.27,3862.27,2,99.82,37.52
2446,Galatasaray (29205),Pozisyonlar,3850.27,3862.27,2,99.82,37.52
2447,Galatasaray (29205),İsabetli Şut,3850.27,3862.27,2,99.82,37.52
2448,Galatasaray (29205),Şut,3850.27,3862.27,2,99.82,37.52
2449,Galatasaray (29205),Kontra Ataklar,3853.27,3858.27,2,93.36,15.3
2450,Caykur Rizespor (62850),Kısa Kale Vuruşları (0-10 mt),3945.27,3957.27,2,52.5,34.29
2451,Caykur Rizespor (62850),Paslar adresi bulanlar,3945.27,3957.27,2,52.5,34.29
2452,Caykur Rizespor (62850),Orta Mesafeli Kale Vuruşları (10-40 mt),3948.27,3960.27,2,43.06,26.93
2453,Caykur Rizespor (62850),Paslar adresi bulanlar,3948.27,3960.27,2,43.06,26.93
2454,Caykur Rizespor (62850),Set Hücumları,3949.27,3977.27,2,52.5,34.29
2455,Caykur Rizespor (62850),Başarısız İleri Paslar,3950.27,3962.27,2,30.28,48.62
2456,Caykur Rizespor (62850),Başarısız İlerletici Paslar,3950.27,3962.27,2,30.28,48.62
2457,Caykur Rizespor (62850),Orta Mesafeli Kale Vuruşları (10-40 mt),3950.27,3962.27,2,30.28,48.62
2458,Caykur Rizespor (62850),İsabetsiz paslar,3950.27,3962.27,2,30.28,48.62
2459,Galatasaray (29205),Başarısız İleri Paslar,3952.27,3964.27,2,49.75,27.79
2460,Galatasaray (29205),Kısa Kale Vuruşları (0-10 mt),3952.27,3964.27,2,49.75,27.79
2461,Galatasaray (29205),İsabetsiz paslar,3952.27,3964.27,2,49.75,27.79
2462,Caykur Rizespor (62850),Kısa Kale Vuruşları (0-10 mt),3955.27,3967.27,2,44.61,47.57
2463,Caykur Rizespor (62850),Paslar adresi bulanlar,3955.27,3967.27,2,44.61,47.57
2464,Caykur Rizespor (62850),Başarılı driplingler,3956.27,3968.27,2,49.03,61.9
2465,Caykur Rizespor (62850),Başarılı İkili Mücadeleler,3956.27,3968.27,2,49.03,61.9
2466,Galatasaray (29205),Başarısız Top Kapma,3956.27,3968.27,2,49.03,61.9
2467,Galatasaray (29205),Başarısız İkili Mücadeleler,3956.27,3968.27,2,49.03,61.9
2468,Caykur Rizespor (62850),Top Taşıma,3956.27,3968.27,2,49.03,61.9
2469,Caykur Rizespor (62850),Başarılı İleri Paslar,3962.27,3974.27,2,68.15,62.69
2470,Caykur Rizespor (62850),Ceza sahasına / İsabetli,3962.27,3974.27,2,68.15,62.69
2471,Caykur Rizespor (62850),Orta Mesafeli Kale Vuruşları (10-40 mt),3962.27,3974.27,2,68.15,62.69
2472,Caykur Rizespor (62850),Paslar adresi bulanlar,3962.27,3974.27,2,68.15,62.69
2473,Caykur Rizespor (62850),İsabetli İlerletici Paslar,3962.27,3974.27,2,68.15,62.69
2474,Caykur Rizespor (62850),Kısa Kale Vuruşları (0-10 mt),3965.27,3977.27,2,91.57,44.68
2475,Caykur Rizespor (62850),Paslar adresi bulanlar,3965.27,3977.27,2,91.57,44.68
2476,Caykur Rizespor (62850),Başarısız Kilit Paslar,3968.27,3980.27,2,94.68,52.83
2477,Caykur Rizespor (62850),Orta Mesafeli Kale Vuruşları (10-40 mt),3968.27,3980.27,2,94.68,52.83
2478,Caykur Rizespor (62850),Top Kaybı,3968.27,3980.27,2,102.33,27.19
2479,Caykur Rizespor (62850),İsabetsiz Ortalar,3968.27,3980.27,2,94.68,52.83
2480,Caykur Rizespor (62850),İsabetsiz paslar,3968.27,3980.27,2,94.68,52.83
2481,Galatasaray (29205),Geri Kazanılan Toplar,3969.27,3981.27,2,3.75,37.0
2482,Caykur Rizespor (62850),Orta Mesafeli Kale Vuruşları (10-40 mt),4003.27,4015.27,2,105.0,0.0
2483,Caykur Rizespor (62850),Paslar adresi bulanlar,4003.27,4015.27,2,105.0,0.0
2484,Caykur Rizespor (62850),Başarılı İleri Paslar,4006.27,4018.27,2,82.85,16.28
2485,Caykur Rizespor (62850),Ceza sahasına / İsabetli,4006.27,4018.27,2,82.85,16.28
2486,Caykur Rizespor (62850),Orta Mesafeli Kale Vuruşları (10-40 mt),4006.27,4018.27,2,82.85,16.28
2487,Caykur Rizespor (62850),Paslar adresi bulanlar,4006.27,4018.27,2,82.85,16.28
2488,Caykur Rizespor (62850),İsabetli Ortalar,4006.27,4018.27,2,82.85,16.28
2489,Caykur Rizespor (62850),İsabetli İlerletici Paslar,4006.27,4018.27,2,82.85,16.28
2490,Galatasaray (29205),Başarılı hava topu mücadeleleri,4007.27,4019.27,2,8.89,36.6
2491,Galatasaray (29205),Başarılı İkili Mücadeleler,4007.27,4019.27,2,8.89,36.6
2492,Caykur Rizespor (62850),Başarısız İkili Mücadeleler,4007.27,4019.27,2,8.89,36.6
2493,Caykur Rizespor (62850),Kaybedilen hava topu mücadeleleri,4007.27,4019.27,2,8.89,36.6
2494,Caykur Rizespor (62850),Korner Hücumları,4007.27,4025.27,2,105.0,0.0
2495,Caykur Rizespor (62850),Orta Mesafeli Kale Vuruşları (10-40 mt),4009.27,4021.27,2,77.23,37.32
2496,Caykur Rizespor (62850),Paslar adresi bulanlar,4009.27,4021.27,2,77.23,37.32
2497,Caykur Rizespor (62850),Başarılı İleri Paslar,4013.27,4025.27,2,73.41,62.17
2498,Caykur Rizespor (62850),Kısa Kale Vuruşları (0-10 mt),4013.27,4025.27,2,73.41,62.17
2499,Caykur Rizespor (62850),Paslar adresi bulanlar,4013.27,4025.27,2,73.41,62.17
2500,Caykur Rizespor (62850),Başarısız İleri Paslar,4015.27,4027.27,2,79.62,64.14
2501,Caykur Rizespor (62850),Kısa Kale Vuruşları (0-10 mt),4015.27,4027.27,2,79.62,64.14
2502,Caykur Rizespor (62850),İsabetsiz paslar,4015.27,4027.27,2,79.62,64.14
2503,Caykur Rizespor (62850),Orta Mesafeli Kale Vuruşları (10-40 mt),4030.27,4042.27,2,71.14,68.0
2504,Caykur Rizespor (62850),Paslar adresi bulanlar,4030.27,4042.27,2,71.14,68.0
2505,Caykur Rizespor (62850),Orta Mesafeli Kale Vuruşları (10-40 mt),4032.27,4044.27,2,64.81,47.18
2506,Caykur Rizespor (62850),Paslar adresi bulanlar,4032.27,4044.27,2,64.81,47.18
2507,Caykur Rizespor (62850),Set Hücumları,4034.27,4051.27,2,71.14,68.0
2508,Caykur Rizespor (62850),Başarılı İleri Paslar,4039.27,4051.27,2,54.29,29.29
2509,Caykur Rizespor (62850),Kısa Kale Vuruşları (0-10 mt),4039.27,4051.27,2,54.29,29.29
2510,Caykur Rizespor (62850),Paslar adresi bulanlar,4039.27,4051.27,2,54.29,29.29
2511,Caykur Rizespor (62850),Başarısız İleri Paslar,4041.27,4053.27,2,58.12,27.06
2512,Caykur Rizespor (62850),Başarısız İlerletici Paslar,4041.27,4053.27,2,58.12,27.06
2513,Caykur Rizespor (62850),Kısa Kale Vuruşları (0-10 mt),4041.27,4053.27,2,58.12,27.06
2514,Caykur Rizespor (62850),Top Kaybı,4041.27,4053.27,2,67.2,34.95
2515,Caykur Rizespor (62850),İsabetsiz paslar,4041.27,4053.27,2,58.12,27.06
2516,Galatasaray (29205),Geri Kazanılan Toplar,4043.27,4055.27,2,37.8,33.05
2517,Galatasaray (29205),Kontra Ataklar,4049.27,4061.27,2,36.13,26.21
2518,Caykur Rizespor (62850),Başarılı Top Kapma,4051.27,4063.27,2,28.12,56.91
2519,Caykur Rizespor (62850),Başarılı İkili Mücadeleler,4051.27,4063.27,2,28.12,56.91
2520,Galatasaray (29205),Başarısız İkili Mücadeleler,4051.27,4063.27,2,28.12,56.91
2521,Galatasaray (29205),Top Kaybı,4051.27,4063.27,2,76.88,11.09
2522,Caykur Rizespor (62850),Kısa Kale Vuruşları (0-10 mt),4061.27,4073.27,2,28.12,68.0
2523,Caykur Rizespor (62850),Paslar adresi bulanlar,4061.27,4073.27,2,28.12,68.0
2524,Caykur Rizespor (62850),Orta Mesafeli Kale Vuruşları (10-40 mt),4066.27,4078.27,2,14.02,52.17
2525,Caykur Rizespor (62850),Paslar adresi bulanlar,4066.27,4078.27,2,14.02,52.17
2526,Caykur Rizespor (62850),Başarısız Uzun Toplar,4069.27,4081.27,2,7.09,34.42
2527,Caykur Rizespor (62850),Başarısız İleri Paslar,4069.27,4081.27,2,7.09,34.42
2528,Caykur Rizespor (62850),Başarısız İlerletici Paslar,4069.27,4081.27,2,7.09,34.42
2529,Caykur Rizespor (62850),Top Kaybı,4069.27,4081.27,2,48.68,21.93
2530,Caykur Rizespor (62850),Top kayıpları / kendi yarı sahasında,4069.27,4081.27,2,48.68,21.93
2531,Caykur Rizespor (62850),Uzun Kale Vuruşları (40+ mt),4069.27,4081.27,2,7.09,34.42
2532,Caykur Rizespor (62850),İsabetsiz paslar,4069.27,4081.27,2,7.09,34.42
2533,Galatasaray (29205),Başarılı İleri Paslar,4072.27,4084.27,2,56.32,46.07
2534,Galatasaray (29205),Geri Kazanılan Toplar,4072.27,4084.27,2,56.32,46.07
