ID;start;end;code;team;action;half;pos_x;pos_y
2546;4704.27;4716.27;4. Ismail Jakobs (673189) - Geri Kazanılan Toplar;Galatasaray (29205);Geri Kazanılan Toplar;2;45.93;50.54
2547;4708.27;4720.27;4. Ismail Jakobs (673189) - Paslar adresi bulanlar;Galatasaray (29205);Paslar adresi bulanlar;2;44.14;49.22
2548;4711.27;4723.27;42. Abdülkerim Bardakcı (126526) - Paslar adresi bulanlar;Galatasaray (29205);Paslar adresi bulanlar;2;28.12;48.57
2549;4712.27;4762.27;4. Ismail Jakobs (673189) - Set Hücumu Oyunu;Galatasaray (29205);Set Hücumu Oyunu;2;44.14;49.22
2550;4712.27;4762.27;8. Gabriel Sara (533884) - Set Hücumu Oyunu;Galatasaray (29205);Set Hücumu Oyunu;2;44.14;49.22
2551;4712.27;4762.27;20. İlkay Gündoğan (567726) - Set Hücumu Oyunu;Galatasaray (29205);Set Hücumu Oyunu;2;44.14;49.22
2552;4712.27;4762.27;34. Lucas Torreira (1469956) - Set Hücumu Oyunu;Galatasaray (29205);Set Hücumu Oyunu;2;44.14;49.22
2553;4712.27;4762.27;42. Abdülkerim Bardakcı (126526) - Set Hücumu Oyunu;Galatasaray (29205);Set Hücumu Oyunu;2;44.14;49.22
2554;4712.27;4762.27;45. Victor Osimhen (1093704) - Set Hücumu Oyunu;Galatasaray (29205);Set Hücumu Oyunu;2;44.14;49.22
2555;4712.27;4762.27;53. Barış Alper Yılmaz (1589859) - Set Hücumu Oyunu;Galatasaray (29205);Set Hücumu Oyunu;2;44.14;49.22
2556;4712.27;4762.27;93. Sacha Boey (182593) - Set Hücumu Oyunu;Galatasaray (29205);Set Hücumu Oyunu;2;44.14;49.22
2557;4719.27;4731.27;42. Abdülkerim Bardakcı (126526) - Başarılı İleri Paslar;Galatasaray (29205);Başarılı İleri Paslar;2;21.07;49.22
2558;4719.27;4731.27;42. Abdülkerim Bardakcı (126526) - Paslar adresi bulanlar;Galatasaray (29205);Paslar adresi bulanlar;2;21.07;49.22
2559;4719.27;4731.27;42. Abdülkerim Bardakcı (126526) - İsabetli İlerletici Paslar;Galatasaray (29205);İsabetli İlerletici Paslar;2;21.07;49.22
2560;4725.27;4737.27;20. İlkay Gündoğan (567726) - Paslar adresi bulanlar;Galatasaray (29205);Paslar adresi bulanlar;2;47.0;31.6
2561;4728.27;4740.27;93. Sacha Boey (182593) - Başarılı İleri Paslar;Galatasaray (29205);Başarılı İleri Paslar;2;64.57;5.96
2562;4728.27;4740.27;93. Sacha Boey (182593) - Paslar adresi bulanlar;Galatasaray (29205);Paslar adresi bulanlar;2;64.57;5.96
2563;4728.27;4740.27;93. Sacha Boey (182593) - İsabetli İlerletici Paslar;Galatasaray (29205);İsabetli İlerletici Paslar;2;64.57;5.96
2564;4732.27;4744.27;53. Barış Alper Yılmaz (1589859) - Paslar adresi bulanlar;Galatasaray (29205);Paslar adresi bulanlar;2;79.5;3.33
2565;4733.27;4745.27;93. Sacha Boey (182593) - Paslar adresi bulanlar;Galatasaray (29205);Paslar adresi bulanlar;2;78.55;8.86
2566;4734.27;4746.27;53. Barış Alper Yılmaz (1589859) - Paslar adresi bulanlar;Galatasaray (29205);Paslar adresi bulanlar;2;77.11;3.33
2567;4737.27;4749.27;34. Lucas Torreira (1469956) - Paslar adresi bulanlar;Galatasaray (29205);Paslar adresi bulanlar;2;68.27;19.38
2568;4739.27;4751.27;8. Gabriel Sara (533884) - Paslar adresi bulanlar;Galatasaray (29205);Paslar adresi bulanlar;2;74.25;32.39
2569;4740.27;4752.27;20. İlkay Gündoğan (567726) - Paslar adresi bulanlar;Galatasaray (29205);Paslar adresi bulanlar;2;77.35;17.14
2570;4741.27;4753.27;34. Lucas Torreira (1469956) - Başarılı İleri Paslar;Galatasaray (29205);Başarılı İleri Paslar;2;68.03;19.64
2571;4741.27;4753.27;34. Lucas Torreira (1469956) - Paslar adresi bulanlar;Galatasaray (29205);Paslar adresi bulanlar;2;68.03;19.64
2572;4741.27;4753.27;34. Lucas Torreira (1469956) - İsabetli İlerletici Paslar;Galatasaray (29205);İsabetli İlerletici Paslar;2;68.03;19.64
2573;4742.27;4754.27;45. Victor Osimhen (1093704) - Paslar adresi bulanlar;Galatasaray (29205);Paslar adresi bulanlar;2;79.03;26.61
2574;4743.27;4755.27;34. Lucas Torreira (1469956) - Paslar adresi bulanlar;Galatasaray (29205);Paslar adresi bulanlar;2;68.75;21.87
2575;4744.27;4756.27;20. İlkay Gündoğan (567726) - Başarılı İleri Paslar;Galatasaray (29205);Başarılı İleri Paslar;2;70.54;15.17
2576;4744.27;4756.27;20. İlkay Gündoğan (567726) - Paslar adresi bulanlar;Galatasaray (29205);Paslar adresi bulanlar;2;70.54;15.17
2577;4745.27;4757.27;45. Victor Osimhen (1093704) - Paslar adresi bulanlar;Galatasaray (29205);Paslar adresi bulanlar;2;77.35;18.59
2578;4749.27;4761.27;93. Sacha Boey (182593) - Paslar adresi bulanlar;Galatasaray (29205);Paslar adresi bulanlar;2;80.1;4.78
2579;4750.27;4762.27;34. Lucas Torreira (1469956) - Başarılı İleri Paslar;Galatasaray (29205);Başarılı İleri Paslar;2;73.05;19.64
2580;4750.27;4762.27;34. Lucas Torreira (1469956) - Paslar adresi bulanlar;Galatasaray (29205);Paslar adresi bulanlar;2;73.05;19.64
2581;4751.27;4763.27;20. İlkay Gündoğan (567726) - Kötü top kontrolü;Galatasaray (29205);Kötü top kontrolü;2;83.33;20.95
2582;4751.27;4763.27;20. İlkay Gündoğan (567726) - Top Kaybı;Galatasaray (29205);Top Kaybı;2;83.33;20.95
2583;4770.27;4782.27;4. Attila Mocsi (981916) - Başarısız Uzun Toplar;Caykur Rizespor (62850);Başarısız Uzun Toplar;2;23.23;9.83
2584;4770.27;4782.27;4. Attila Mocsi (981916) - Başarısız İleri Paslar;Caykur Rizespor (62850);Başarısız İleri Paslar;2;23.23;9.83
2585;4770.27;4782.27;4. Attila Mocsi (981916) - Başarısız İlerletici Paslar;Caykur Rizespor (62850);Başarısız İlerletici Paslar;2;23.23;9.83
2586;4770.27;4782.27;4. Attila Mocsi (981916) - Top Kaybı;Caykur Rizespor (62850);Top Kaybı;2;83.57;25.22
2587;4770.27;4782.27;4. Attila Mocsi (981916) - İsabetsiz paslar;Caykur Rizespor (62850);İsabetsiz paslar;2;23.23;9.83
2588;4775.27;4787.27;6. Davinson Sánchez (1647732) - Geri Kazanılan Toplar;Galatasaray (29205);Geri Kazanılan Toplar;2;21.43;42.78
2589;4777.27;4789.27;6. Davinson Sánchez (1647732) - Başarılı İleri Paslar;Galatasaray (29205);Başarılı İleri Paslar;2;21.67;39.76
2590;4777.27;4789.27;6. Davinson Sánchez (1647732) - Paslar adresi bulanlar;Galatasaray (29205);Paslar adresi bulanlar;2;21.67;39.76
2591;4778.27;4790.27;34. Lucas Torreira (1469956) - Paslar adresi bulanlar;Galatasaray (29205);Paslar adresi bulanlar;2;35.41;41.47
2592;4781.27;4814.27;6. Davinson Sánchez (1647732) - Set Hücumu Oyunu;Galatasaray (29205);Set Hücumu Oyunu;2;21.67;39.76
2593;4781.27;4814.27;8. Gabriel Sara (533884) - Set Hücumu Oyunu;Galatasaray (29205);Set Hücumu Oyunu;2;21.67;39.76
2594;4781.27;4814.27;34. Lucas Torreira (1469956) - Set Hücumu Oyunu;Galatasaray (29205);Set Hücumu Oyunu;2;21.67;39.76
2595;4781.27;4814.27;45. Victor Osimhen (1093704) - Set Hücumu Oyunu;Galatasaray (29205);Set Hücumu Oyunu;2;21.67;39.76
2596;4781.27;4814.27;53. Barış Alper Yılmaz (1589859) - Set Hücumu Oyunu;Galatasaray (29205);Set Hücumu Oyunu;2;21.67;39.76
2597;4781.27;4814.27;93. Sacha Boey (182593) - Set Hücumu Oyunu;Galatasaray (29205);Set Hücumu Oyunu;2;21.67;39.76
2598;4783.27;4795.27;8. Gabriel Sara (533884) - Paslar adresi bulanlar;Galatasaray (29205);Paslar adresi bulanlar;2;34.94;48.96
2599;4785.27;4797.27;34. Lucas Torreira (1469956) - Paslar adresi bulanlar;Galatasaray (29205);Paslar adresi bulanlar;2;39.95;38.31
2600;4788.27;4800.27;6. Davinson Sánchez (1647732) - Başarılı İleri Paslar;Galatasaray (29205);Başarılı İleri Paslar;2;41.87;23.58
2601;4788.27;4800.27;6. Davinson Sánchez (1647732) - Paslar adresi bulanlar;Galatasaray (29205);Paslar adresi bulanlar;2;41.87;23.58
2602;4790.27;4802.27;34. Lucas Torreira (1469956) - Paslar adresi bulanlar;Galatasaray (29205);Paslar adresi bulanlar;2;48.32;24.64
2603;4791.27;4803.27;53. Barış Alper Yılmaz (1589859) - Paslar adresi bulanlar;Galatasaray (29205);Paslar adresi bulanlar;2;55.73;14.91
2604;4795.27;4807.27;93. Sacha Boey (182593) - Paslar adresi bulanlar;Galatasaray (29205);Paslar adresi bulanlar;2;57.16;3.73
2605;4799.27;4811.27;6. Davinson Sánchez (1647732) - Başarılı İleri Paslar;Galatasaray (29205);Başarılı İleri Paslar;2;22.99;11.88
2606;4799.27;4811.27;6. Davinson Sánchez (1647732) - Paslar adresi bulanlar;Galatasaray (29205);Paslar adresi bulanlar;2;22.99;11.88
2607;4803.27;4815.27;8. Gabriel Sara (533884) - Başarılı İleri Paslar;Galatasaray (29205);Başarılı İleri Paslar;2;31.23;24.5
2608;4803.27;4815.27;8. Gabriel Sara (533884) - Paslar adresi bulanlar;Galatasaray (29205);Paslar adresi bulanlar;2;31.23;24.5
2609;4803.27;4815.27;8. Gabriel Sara (533884) - İsabetli İlerletici Paslar;Galatasaray (29205);İsabetli İlerletici Paslar;2;31.23;24.5
2610;4806.27;4818.27;45. Victor Osimhen (1093704) - Başarılı driplingler;Galatasaray (29205);Başarılı driplingler;2;55.37;25.56
2611;4806.27;4818.27;45. Victor Osimhen (1093704) - Başarılı İkili Mücadeleler;Galatasaray (29205);Başarılı İkili Mücadeleler;2;55.37;25.56
2612;4806.27;4818.27;3. Samet Akaydin (26800) - Başarısız Top Kapma;Caykur Rizespor (62850);Başarısız Top Kapma;2;55.37;25.56
2613;4806.27;4818.27;3. Samet Akaydin (26800) - Başarısız İkili Mücadeleler;Caykur Rizespor (62850);Başarısız İkili Mücadeleler;2;55.37;25.56
2614;4806.27;4818.27;3. Samet Akaydin (26800) - Faul;Caykur Rizespor (62850);Faul;2;47.0;42.71
2615;4823.27;4835.27;93. Sacha Boey (182593) - Paslar adresi bulanlar;Galatasaray (29205);Paslar adresi bulanlar;2;63.85;17.14
2616;4824.27;4836.27;34. Lucas Torreira (1469956) - Paslar adresi bulanlar;Galatasaray (29205);Paslar adresi bulanlar;2;57.28;24.5
2617;4827.27;4846.27;6. Davinson Sánchez (1647732) - Set Hücumu Oyunu;Galatasaray (29205);Set Hücumu Oyunu;2;63.85;17.14
2618;4827.27;4846.27;8. Gabriel Sara (533884) - Set Hücumu Oyunu;Galatasaray (29205);Set Hücumu Oyunu;2;63.85;17.14
2619;4827.27;4846.27;20. İlkay Gündoğan (567726) - Set Hücumu Oyunu;Galatasaray (29205);Set Hücumu Oyunu;2;63.85;17.14
2620;4827.27;4846.27;34. Lucas Torreira (1469956) - Set Hücumu Oyunu;Galatasaray (29205);Set Hücumu Oyunu;2;63.85;17.14
2621;4827.27;4846.27;53. Barış Alper Yılmaz (1589859) - Set Hücumu Oyunu;Galatasaray (29205);Set Hücumu Oyunu;2;63.85;17.14
2622;4827.27;4846.27;93. Sacha Boey (182593) - Set Hücumu Oyunu;Galatasaray (29205);Set Hücumu Oyunu;2;63.85;17.14
2623;4829.27;4841.27;6. Davinson Sánchez (1647732) - Başarılı İleri Paslar;Galatasaray (29205);Başarılı İleri Paslar;2;48.68;18.59
2624;4829.27;4841.27;6. Davinson Sánchez (1647732) - Paslar adresi bulanlar;Galatasaray (29205);Paslar adresi bulanlar;2;48.68;18.59
2625;4829.27;4841.27;6. Davinson Sánchez (1647732) - İsabetli İlerletici Paslar;Galatasaray (29205);İsabetli İlerletici Paslar;2;48.68;18.59
2626;4830.27;4842.27;20. İlkay Gündoğan (567726) - Paslar adresi bulanlar;Galatasaray (29205);Paslar adresi bulanlar;2;66.36;20.95
2627;4835.27;4847.27;53. Barış Alper Yılmaz (1589859) - Paslar adresi bulanlar;Galatasaray (29205);Paslar adresi bulanlar;2;67.32;3.73
2628;4837.27;4849.27;8. Gabriel Sara (533884) - Başarısız İleri Paslar;Galatasaray (29205);Başarısız İleri Paslar;2;62.78;16.75
2629;4837.27;4849.27;8. Gabriel Sara (533884) - Başarısız İlerletici Paslar;Galatasaray (29205);Başarısız İlerletici Paslar;2;62.78;16.75
2630;4837.27;4849.27;8. Gabriel Sara (533884) - Top Kaybı;Galatasaray (29205);Top Kaybı;2;74.13;20.69
2631;4837.27;4849.27;8. Gabriel Sara (533884) - İsabetsiz paslar;Galatasaray (29205);İsabetsiz paslar;2;62.78;16.75
2632;4838.27;4850.27;3. Samet Akaydin (26800) - Başarılı İleri Paslar;Caykur Rizespor (62850);Başarılı İleri Paslar;2;30.87;47.31
2633;4838.27;4850.27;3. Samet Akaydin (26800) - Geri Kazanılan Toplar;Caykur Rizespor (62850);Geri Kazanılan Toplar;2;30.87;47.31
2634;4838.27;4850.27;3. Samet Akaydin (26800) - Paslar adresi bulanlar;Caykur Rizespor (62850);Paslar adresi bulanlar;2;30.87;47.31
2635;4840.27;4852.27;20. Qazim Laçi (808862) - Başarılı İleri Paslar;Caykur Rizespor (62850);Başarılı İleri Paslar;2;35.65;45.99
2636;4840.27;4852.27;20. Qazim Laçi (808862) - Paslar adresi bulanlar;Caykur Rizespor (62850);Paslar adresi bulanlar;2;35.65;45.99
2637;4842.27;4854.27;77. Altin Zeqiri (1607675) - Top Taşıma;Caykur Rizespor (62850);Top Taşıma;2;50.11;64.67
2638;4842.27;4855.27;3. Samet Akaydin (26800) - Kontra Atak Oyunu;Caykur Rizespor (62850);Kontra Atak Oyunu;2;30.87;47.31
2639;4842.27;4855.27;20. Qazim Laçi (808862) - Kontra Atak Oyunu;Caykur Rizespor (62850);Kontra Atak Oyunu;2;30.87;47.31
2640;4842.27;4855.27;77. Altin Zeqiri (1607675) - Kontra Atak Oyunu;Caykur Rizespor (62850);Kontra Atak Oyunu;2;30.87;47.31
2641;4845.27;4857.27;77. Altin Zeqiri (1607675) - Top Kaybı;Caykur Rizespor (62850);Top Kaybı;2;75.08;48.23
2642;4845.27;4857.27;77. Altin Zeqiri (1607675) - İsabetsiz paslar;Caykur Rizespor (62850);İsabetsiz paslar;2;67.32;64.4
2643;4847.27;4859.27;42. Abdülkerim Bardakcı (126526) - Geri Kazanılan Toplar;Galatasaray (29205);Geri Kazanılan Toplar;2;29.92;19.77
2644;4847.27;4859.27;42. Abdülkerim Bardakcı (126526) - Paslar adresi bulanlar;Galatasaray (29205);Paslar adresi bulanlar;2;29.92;19.77
2645;4848.27;4860.27;53. Barış Alper Yılmaz (1589859) - Paslar adresi bulanlar;Galatasaray (29205);Paslar adresi bulanlar;2;36.61;6.21
2646;4851.27;4862.27;6. Davinson Sánchez (1647732) - Kontra Atak Oyunu;Galatasaray (29205);Kontra Atak Oyunu;2;29.92;19.77
2647;4851.27;4862.27;42. Abdülkerim Bardakcı (126526) - Kontra Atak Oyunu;Galatasaray (29205);Kontra Atak Oyunu;2;29.92;19.77
2648;4851.27;4862.27;53. Barış Alper Yılmaz (1589859) - Kontra Atak Oyunu;Galatasaray (29205);Kontra Atak Oyunu;2;29.92;19.77
2649;4851.27;4863.27;6. Davinson Sánchez (1647732) - Başarılı İleri Paslar;Galatasaray (29205);Başarılı İleri Paslar;2;31.83;11.86
2650;4851.27;4863.27;6. Davinson Sánchez (1647732) - Paslar adresi bulanlar;Galatasaray (29205);Paslar adresi bulanlar;2;31.83;11.86
2651;4853.27;4865.27;53. Barış Alper Yılmaz (1589859) - Başarılı İkili Mücadeleler;Galatasaray (29205);Başarılı İkili Mücadeleler;2;40.19;1.87
2652;4853.27;4865.27;20. Qazim Laçi (808862) - Başarısız İkili Mücadeleler;Caykur Rizespor (62850);Başarısız İkili Mücadeleler;2;40.19;1.87
2653;4854.27;4866.27;20. Qazim Laçi (808862) - Faul;Caykur Rizespor (62850);Faul;2;64.33;65.6
2654;4854.27;4866.27;53. Barış Alper Yılmaz (1589859) - Yapılan Fauller;Galatasaray (29205);Yapılan Fauller;2;64.33;65.6
2655;4867.27;4879.27;20. İlkay Gündoğan (567726) - Paslar adresi bulanlar;Galatasaray (29205);Paslar adresi bulanlar;2;44.61;3.71
2656;4869.27;4881.27;6. Davinson Sánchez (1647732) - Başarılı İleri Paslar;Galatasaray (29205);Başarılı İleri Paslar;2;35.17;17.26
2657;4869.27;4881.27;6. Davinson Sánchez (1647732) - Paslar adresi bulanlar;Galatasaray (29205);Paslar adresi bulanlar;2;35.17;17.26
2658;4871.27;4909.27;6. Davinson Sánchez (1647732) - Set Hücumu Oyunu;Galatasaray (29205);Set Hücumu Oyunu;2;44.61;3.71
2659;4871.27;4909.27;8. Gabriel Sara (533884) - Set Hücumu Oyunu;Galatasaray (29205);Set Hücumu Oyunu;2;44.61;3.71
2660;4871.27;4909.27;20. İlkay Gündoğan (567726) - Set Hücumu Oyunu;Galatasaray (29205);Set Hücumu Oyunu;2;44.61;3.71
2661;4871.27;4909.27;34. Lucas Torreira (1469956) - Set Hücumu Oyunu;Galatasaray (29205);Set Hücumu Oyunu;2;44.61;3.71
2662;4871.27;4909.27;42. Abdülkerim Bardakcı (126526) - Set Hücumu Oyunu;Galatasaray (29205);Set Hücumu Oyunu;2;44.61;3.71
2663;4871.27;4909.27;53. Barış Alper Yılmaz (1589859) - Set Hücumu Oyunu;Galatasaray (29205);Set Hücumu Oyunu;2;44.61;3.71
2664;4871.27;4909.27;93. Sacha Boey (182593) - Set Hücumu Oyunu;Galatasaray (29205);Set Hücumu Oyunu;2;44.61;3.71
2665;4873.27;4885.27;8. Gabriel Sara (533884) - Paslar adresi bulanlar;Galatasaray (29205);Paslar adresi bulanlar;2;43.3;24.09
2666;4874.27;4886.27;34. Lucas Torreira (1469956) - Paslar adresi bulanlar;Galatasaray (29205);Paslar adresi bulanlar;2;49.51;36.32
2667;4876.27;4888.27;8. Gabriel Sara (533884) - Paslar adresi bulanlar;Galatasaray (29205);Paslar adresi bulanlar;2;42.22;24.49
2668;4877.27;4889.27;93. Sacha Boey (182593) - Paslar adresi bulanlar;Galatasaray (29205);Paslar adresi bulanlar;2;44.02;13.31
2669;4878.27;4890.27;8. Gabriel Sara (533884) - Paslar adresi bulanlar;Galatasaray (29205);Paslar adresi bulanlar;2;47.36;20.94
2670;4880.27;4892.27;93. Sacha Boey (182593) - Paslar adresi bulanlar;Galatasaray (29205);Paslar adresi bulanlar;2;44.73;19.62
2671;4884.27;4896.27;42. Abdülkerim Bardakcı (126526) - Paslar adresi bulanlar;Galatasaray (29205);Paslar adresi bulanlar;2;44.61;39.87
2672;4884.27;4896.27;42. Abdülkerim Bardakcı (126526) - Uzun paslar;Galatasaray (29205);Uzun paslar;2;44.61;39.87
2673;4890.27;4902.27;53. Barış Alper Yılmaz (1589859) - Başarılı İleri Paslar;Galatasaray (29205);Başarılı İleri Paslar;2;64.81;3.32
2674;4890.27;4902.27;53. Barış Alper Yılmaz (1589859) - Paslar adresi bulanlar;Galatasaray (29205);Paslar adresi bulanlar;2;64.81;3.32
2675;4894.27;4906.27;20. İlkay Gündoğan (567726) - Başarılı İleri Paslar;Galatasaray (29205);Başarılı İleri Paslar;2;57.88;17.26
2676;4894.27;4906.27;20. İlkay Gündoğan (567726) - Paslar adresi bulanlar;Galatasaray (29205);Paslar adresi bulanlar;2;57.88;17.26
2677;4895.27;4907.27;34. Lucas Torreira (1469956) - Paslar adresi bulanlar;Galatasaray (29205);Paslar adresi bulanlar;2;61.58;22.12
2678;4897.27;4909.27;93. Sacha Boey (182593) - Başarılı İleri Paslar;Galatasaray (29205);Başarılı İleri Paslar;2;69.59;15.81
2679;4897.27;4909.27;93. Sacha Boey (182593) - Paslar adresi bulanlar;Galatasaray (29205);Paslar adresi bulanlar;2;69.59;15.81
2680;4897.27;4909.27;93. Sacha Boey (182593) - İsabetli İlerletici Paslar;Galatasaray (29205);İsabetli İlerletici Paslar;2;69.59;15.81
2681;4899.27;4911.27;53. Barış Alper Yılmaz (1589859) - 3. Bölgede Başarılı Dripling;Galatasaray (29205);3. Bölgede Başarılı Dripling;2;78.55;5.95
2682;4899.27;4911.27;53. Barış Alper Yılmaz (1589859) - Başarılı driplingler;Galatasaray (29205);Başarılı driplingler;2;78.55;5.95
2683;4899.27;4911.27;53. Barış Alper Yılmaz (1589859) - Başarılı İkili Mücadeleler;Galatasaray (29205);Başarılı İkili Mücadeleler;2;78.55;5.95
2684;4899.27;4911.27;54. Mithat Pala (1108032) - Başarısız Top Kapma;Caykur Rizespor (62850);Başarısız Top Kapma;2;78.55;5.95
2685;4899.27;4911.27;54. Mithat Pala (1108032) - Başarısız İkili Mücadeleler;Caykur Rizespor (62850);Başarısız İkili Mücadeleler;2;78.55;5.95
2686;4901.27;4913.27;53. Barış Alper Yılmaz (1589859) - Başarılı İkili Mücadeleler;Galatasaray (29205);Başarılı İkili Mücadeleler;2;78.19;16.6
2687;4901.27;4913.27;77. Altin Zeqiri (1607675) - Başarısız İkili Mücadeleler;Caykur Rizespor (62850);Başarısız İkili Mücadeleler;2;78.19;16.6
2688;4901.27;4913.27;77. Altin Zeqiri (1607675) - Faul;Caykur Rizespor (62850);Faul;2;26.57;50.09
2689;4901.27;4913.27;53. Barış Alper Yılmaz (1589859) - Yapılan Fauller;Galatasaray (29205);Yapılan Fauller;2;26.57;50.09
2690;4969.27;4981.27;53. Barış Alper Yılmaz (1589859) - Başarısız Ceza Sahasına Paslar;Galatasaray (29205);Başarısız Ceza Sahasına Paslar;2;78.07;16.47
2691;4969.27;4981.27;53. Barış Alper Yılmaz (1589859) - Başarısız İleri Paslar;Galatasaray (29205);Başarısız İleri Paslar;2;78.07;16.47
2692;4969.27;4981.27;53. Barış Alper Yılmaz (1589859) - Başarısız İlerletici Paslar;Galatasaray (29205);Başarısız İlerletici Paslar;2;78.07;16.47
2693;4969.27;4981.27;53. Barış Alper Yılmaz (1589859) - Top Kaybı;Galatasaray (29205);Top Kaybı;2;95.75;34.88
2694;4969.27;4981.27;53. Barış Alper Yılmaz (1589859) - İsabetsiz paslar;Galatasaray (29205);İsabetsiz paslar;2;78.07;16.47
2695;4971.27;4983.27;19. Frantzdy Pierrot (1154344) - Başarılı İleri Paslar;Caykur Rizespor (62850);Başarılı İleri Paslar;2;9.25;33.12
2696;4971.27;4983.27;19. Frantzdy Pierrot (1154344) - Geri Kazanılan Toplar;Caykur Rizespor (62850);Geri Kazanılan Toplar;2;9.25;33.12
2697;4971.27;4983.27;19. Frantzdy Pierrot (1154344) - Paslar adresi bulanlar;Caykur Rizespor (62850);Paslar adresi bulanlar;2;9.25;33.12
2698;4973.27;4979.27;53. Barış Alper Yılmaz (1589859) - Duran Top Hücumu Oyunu;Galatasaray (29205);Duran Top Hücumu Oyunu;2;78.07;16.47
2699;4973.27;4985.27;17. Adedire Mebude (101365) - Başarılı İleri Paslar;Caykur Rizespor (62850);Başarılı İleri Paslar;2;28.0;26.81
2700;4973.27;4985.27;17. Adedire Mebude (101365) - Paslar adresi bulanlar;Caykur Rizespor (62850);Paslar adresi bulanlar;2;28.0;26.81
2701;4975.27;4987.27;54. Mithat Pala (1108032) - Başarısız İleri Paslar;Caykur Rizespor (62850);Başarısız İleri Paslar;2;35.29;33.65
2702;4975.27;4987.27;54. Mithat Pala (1108032) - Başarısız İlerletici Paslar;Caykur Rizespor (62850);Başarısız İlerletici Paslar;2;35.29;33.65
